nb_episodes,epsilon_rate,epsilon_min,epsilon_max,learning_rate,reward_discount_rate,decay_rate,avg_rewards,avg_steps,duration
40000,1.0,0.01,1.0,0.8,0.618,0.01,8.1,88.4,32072.10704088211
40000,1.0,0.01,1.0,0.8,0.618,0.03,3.07,67.35,32166.915717840195
40000,1.0,0.01,1.0,0.8,0.618,0.05,6.71,86.39,32270.132002592087
40000,1.0,0.01,1.0,0.8,0.618,0.07,6.61,79.65,32368.136824131012
40000,1.0,0.01,1.0,0.8,0.618,0.1,7.04,74.05,32465.609875679016
40000,1.0,0.01,1.0,0.8,0.5,0.01,8.51,87.8,32569.973253965378
40000,1.0,0.01,1.0,0.8,0.5,0.03,0,99.0,32678.669448375702
40000,1.0,0.01,1.0,0.8,0.5,0.05,7.44,88.34,32785.23327922821
40000,1.0,0.01,1.0,0.8,0.5,0.07,2.08,92.26,32893.39058661461
40000,1.0,0.01,1.0,0.8,0.5,0.1,6.91,93.56,33001.29291963577
40000,1.0,0.01,1.0,0.8,0.382,0.01,11.0,95.59,33106.75225305557
40000,1.0,0.01,1.0,0.8,0.382,0.03,0.64,90.31,33213.11325407028
40000,1.0,0.01,1.0,0.8,0.382,0.05,11.0,98.37,33323.07687449455
40000,1.0,0.01,1.0,0.8,0.382,0.07,5.54,73.49,33424.663813352585
40000,1.0,0.01,1.0,0.8,0.382,0.1,3.51,88.41,33532.21100831032
40000,1.0,0.01,1.0,0.8,0.2,0.01,6.55,77.73,33635.12587308884
40000,1.0,0.01,1.0,0.8,0.2,0.03,7.89,92.12,33745.55908560753
40000,1.0,0.01,1.0,0.8,0.2,0.05,6.42,89.61,33854.04932022095
40000,1.0,0.01,1.0,0.8,0.2,0.07,9.71,92.61,33962.85819411278
40000,1.0,0.01,1.0,0.8,0.2,0.1,6.05,89.21,34071.42982554436
40000,1.0,0.01,1.0,0.8,0.1,0.01,6.93,86.1,34179.12198853493
40000,1.0,0.01,1.0,0.8,0.1,0.03,3.04,92.57,34288.13118362427
40000,1.0,0.01,1.0,0.8,0.1,0.05,4.98,72.72,34389.288664102554
40000,1.0,0.01,1.0,0.8,0.1,0.07,6.77,86.56,34495.78217339516
40000,1.0,0.01,1.0,0.8,0.1,0.1,2.16,89.0,34604.85454130173
40000,1.0,0.01,1.0,0.9,0.9,0.01,6.16,71.49,34694.97552847862
40000,1.0,0.01,1.0,0.9,0.9,0.03,8.79,79.55,34783.19799947739
40000,1.0,0.01,1.0,0.9,0.9,0.05,6.72,71.9,34863.61725139618
40000,1.0,0.01,1.0,0.9,0.9,0.07,6.93,59.23,34939.36613845825
40000,1.0,0.01,1.0,0.9,0.9,0.1,8.46,77.48,35022.09389591217
40000,1.0,0.01,1.0,0.9,0.786,0.01,7.13,86.62,35124.68876361847
40000,1.0,0.01,1.0,0.9,0.786,0.03,7.39,87.62,35227.54602622986
40000,1.0,0.01,1.0,0.9,0.786,0.05,5.74,91.52,35330.1519010067
40000,1.0,0.01,1.0,0.9,0.786,0.07,7.91,75.61,35427.202706575394
40000,1.0,0.01,1.0,0.9,0.786,0.1,8.98,82.09,35527.386021614075
40000,1.0,0.01,1.0,0.9,0.618,0.01,8.09,76.03,35627.181052446365
40000,1.0,0.01,1.0,0.9,0.618,0.03,8.37,82.22,35727.57285761833
40000,1.0,0.01,1.0,0.9,0.618,0.05,6.85,87.55,35832.489261865616
40000,1.0,0.01,1.0,0.9,0.618,0.07,7.15,83.98,35932.988911151886
40000,1.0,0.01,1.0,0.9,0.618,0.1,8.96,90.0,36039.070954322815
40000,1.0,0.01,1.0,0.9,0.5,0.01,6.17,83.07,36142.91384935379
40000,1.0,0.01,1.0,0.9,0.5,0.03,7.53,80.01,36247.428664922714
40000,1.0,0.01,1.0,0.9,0.5,0.05,9.62,91.86,36354.349105119705
40000,1.0,0.01,1.0,0.9,0.5,0.07,5.0,98.75,36466.72268271446
40000,1.0,0.01,1.0,0.9,0.5,0.1,7.85,88.72,36571.59854245186
40000,1.0,0.01,1.0,0.9,0.382,0.01,7.81,88.08,36677.47178506851
40000,1.0,0.01,1.0,0.9,0.382,0.03,7.14,85.74,36784.95499110222
40000,1.0,0.01,1.0,0.9,0.382,0.05,6.26,74.08,36885.86737012863
40000,1.0,0.01,1.0,0.9,0.382,0.07,6.7,73.36,36984.55953121185
40000,1.0,0.01,1.0,0.9,0.382,0.1,7.86,88.77,37090.79566979408
40000,1.0,0.01,1.0,0.9,0.2,0.01,7.55,86.8,37189.39366841316
40000,1.0,0.01,1.0,0.9,0.2,0.03,5.86,86.48,37290.372898578644
40000,1.0,0.01,1.0,0.9,0.2,0.05,6.71,91.89,37391.743990659714
40000,1.0,0.01,1.0,0.9,0.2,0.07,8.54,86.33,37491.677161216736
40000,1.0,0.01,1.0,0.9,0.2,0.1,6.54,90.17,37593.9154214859
40000,1.0,0.01,1.0,0.9,0.1,0.01,8.39,89.88,37695.30800437927
40000,1.0,0.01,1.0,0.9,0.1,0.03,10.99,95.87,37799.40850877762
40000,1.0,0.01,1.0,0.9,0.1,0.05,7.41,83.08,37895.52315950394
40000,1.0,0.01,1.0,0.9,0.1,0.07,0,99.0,37999.35334563255
40000,1.0,0.01,1.0,0.9,0.1,0.1,9.34,93.43,38101.595336437225
50000,1.0,0.01,1.0,0.5,0.9,0.01,6.78,14.83,38146.67610454559
50000,1.0,0.01,1.0,0.5,0.9,0.03,5.97,15.83,38192.78169941902
50000,1.0,0.01,1.0,0.5,0.9,0.05,6.51,16.45,38238.08378982544
50000,1.0,0.01,1.0,0.5,0.9,0.07,6.73,42.77,38294.974652051926
50000,1.0,0.01,1.0,0.5,0.9,0.1,6.44,18.44,38341.41185212135
50000,1.0,0.01,1.0,0.5,0.786,0.01,6.68,44.13,38419.29776310921
50000,1.0,0.01,1.0,0.5,0.786,0.03,6.03,44.87,38494.46396613121
50000,1.0,0.01,1.0,0.5,0.786,0.05,7.27,55.99,38574.58611321449
50000,1.0,0.01,1.0,0.5,0.786,0.07,6.62,39.05,38648.801129579544
50000,1.0,0.01,1.0,0.5,0.786,0.1,6.24,38.4,38719.92584705353
50000,1.0,0.01,1.0,0.5,0.618,0.01,6.1,69.39,38827.331985235214
50000,1.0,0.01,1.0,0.5,0.618,0.03,8.25,74.97,38937.908032894135
50000,1.0,0.01,1.0,0.5,0.618,0.05,5.79,52.09,39036.17675924301
50000,1.0,0.01,1.0,0.5,0.618,0.07,8.1,71.66,39142.405680179596
50000,1.0,0.01,1.0,0.5,0.618,0.1,8.0,85.31,39258.10392689705
50000,1.0,0.01,1.0,0.5,0.5,0.01,5.99,70.56,39369.16915392876
50000,1.0,0.01,1.0,0.5,0.5,0.03,8.42,82.51,39488.851048231125
50000,1.0,0.01,1.0,0.5,0.5,0.05,5.35,71.32,39601.70003557205
50000,1.0,0.01,1.0,0.5,0.5,0.07,3.72,77.66,39718.329003572464
50000,1.0,0.01,1.0,0.5,0.5,0.1,6.62,79.74,39834.142216682434
50000,1.0,0.01,1.0,0.5,0.382,0.01,7.24,74.97,39953.158279418945
50000,1.0,0.01,1.0,0.5,0.382,0.03,7.24,78.36,40072.30641698837
50000,1.0,0.01,1.0,0.5,0.382,0.05,8.82,78.02,40190.89409613609
50000,1.0,0.01,1.0,0.5,0.382,0.07,6.72,77.79,40309.43575692177
50000,1.0,0.01,1.0,0.5,0.382,0.1,7.39,80.55,40431.8374247551
50000,1.0,0.01,1.0,0.5,0.2,0.01,9.28,90.56,40557.531553030014
50000,1.0,0.01,1.0,0.5,0.2,0.03,4.47,88.67,40684.906881570816
50000,1.0,0.01,1.0,0.5,0.2,0.05,4.1,86.02,40807.1612842083
50000,1.0,0.01,1.0,0.5,0.2,0.07,9.76,96.08,40933.75048184395
50000,1.0,0.01,1.0,0.5,0.2,0.1,7.93,94.16,41057.858750104904
50000,1.0,0.01,1.0,0.5,0.1,0.01,8.54,92.3,41183.95015144348
50000,1.0,0.01,1.0,0.5,0.1,0.03,5.19,91.49,41313.092995882034
50000,1.0,0.01,1.0,0.5,0.1,0.05,4.92,79.22,41436.338520526886
50000,1.0,0.01,1.0,0.5,0.1,0.07,12.01,95.37,41567.18395471573
50000,1.0,0.01,1.0,0.5,0.1,0.1,4.36,71.87,41692.598161935806
50000,1.0,0.01,1.0,0.6,0.9,0.01,6.41,17.14,41742.48714756966
50000,1.0,0.01,1.0,0.6,0.9,0.03,5.88,16.29,41789.893619060516
50000,1.0,0.01,1.0,0.6,0.9,0.05,5.98,18.17,41837.390271663666
50000,1.0,0.01,1.0,0.6,0.9,0.07,6.05,18.06,41884.532287597656
50000,1.0,0.01,1.0,0.6,0.9,0.1,6.67,16.05,41931.005662202835
50000,1.0,0.01,1.0,0.6,0.786,0.01,6.81,53.76,42021.98758196831
50000,1.0,0.01,1.0,0.6,0.786,0.03,6.29,45.09,42101.92844557762
50000,1.0,0.01,1.0,0.6,0.786,0.05,6.76,54.14,42186.04581141472
50000,1.0,0.01,1.0,0.6,0.786,0.07,5.29,31.1,42262.743275642395
50000,1.0,0.01,1.0,0.6,0.786,0.1,6.42,55.08,42348.43604898453
50000,1.0,0.01,1.0,0.6,0.618,0.01,6.73,71.97,42461.04440355301
50000,1.0,0.01,1.0,0.6,0.618,0.03,5.84,55.76,42567.888269901276
50000,1.0,0.01,1.0,0.6,0.618,0.05,6.0,62.41,42677.50370597839
50000,1.0,0.01,1.0,0.6,0.618,0.07,5.28,80.1,42794.923172950745
50000,1.0,0.01,1.0,0.6,0.618,0.1,7.78,79.89,42911.878816604614
50000,1.0,0.01,1.0,0.6,0.5,0.01,6.67,85.12,43031.634442806244
50000,1.0,0.01,1.0,0.6,0.5,0.03,6.63,81.32,43150.67755103111
50000,1.0,0.01,1.0,0.6,0.5,0.05,7.24,77.6,43268.326281785965
50000,1.0,0.01,1.0,0.6,0.5,0.07,5.38,83.23,43387.65626215935
50000,1.0,0.01,1.0,0.6,0.5,0.1,7.87,70.44,43501.257407188416
50000,1.0,0.01,1.0,0.6,0.382,0.01,7.21,88.09,43625.93785071373
50000,1.0,0.01,1.0,0.6,0.382,0.03,7.99,84.8,43749.93092107773
50000,1.0,0.01,1.0,0.6,0.382,0.05,7.19,84.82,43871.8368601799
50000,1.0,0.01,1.0,0.6,0.382,0.07,7.46,82.33,43992.62889575958
50000,1.0,0.01,1.0,0.6,0.382,0.1,10.07,89.01,44119.85138177872
50000,1.0,0.01,1.0,0.6,0.2,0.01,8.41,91.74,44249.616262197495
50000,1.0,0.01,1.0,0.6,0.2,0.03,5.13,84.59,44375.494807481766
50000,1.0,0.01,1.0,0.6,0.2,0.05,4.37,91.04,44500.3369641304
50000,1.0,0.01,1.0,0.6,0.2,0.07,7.43,91.95,44626.38459563255
50000,1.0,0.01,1.0,0.6,0.2,0.1,7.97,78.81,44744.094544410706
50000,1.0,0.01,1.0,0.6,0.1,0.01,4.02,94.75,44871.15027356148
50000,1.0,0.01,1.0,0.6,0.1,0.03,7.7,95.6,44998.66360497475
50000,1.0,0.01,1.0,0.6,0.1,0.05,7.88,95.24,45127.5395925045
50000,1.0,0.01,1.0,0.6,0.1,0.07,7.34,88.44,45254.30372452736
50000,1.0,0.01,1.0,0.6,0.1,0.1,9.23,91.17,45379.28664660454
50000,1.0,0.01,1.0,0.7,0.9,0.01,6.55,22.09,45434.457649707794
50000,1.0,0.01,1.0,0.7,0.9,0.03,6.1,27.88,45489.07421350479
50000,1.0,0.01,1.0,0.7,0.9,0.05,6.24,18.27,45538.877202034
50000,1.0,0.01,1.0,0.7,0.9,0.07,6.02,33.74,45593.292489528656
50000,1.0,0.01,1.0,0.7,0.9,0.1,5.5,22.65,45644.69371032715
50000,1.0,0.01,1.0,0.7,0.786,0.01,6.3,53.57,45740.463131189346
50000,1.0,0.01,1.0,0.7,0.786,0.03,6.42,48.36,45828.25597047806
50000,1.0,0.01,1.0,0.7,0.786,0.05,6.67,51.11,45919.86787748337
